job_title,experience_level,employment_type,work_models,work_year,employee_residence,salary,salary_currency,salary_in_usd,company_location,company_size,remote_ratio
Data Analyst,MI,FT,On-site,2022,US,144100,USD,144100,US,M,0
Machine Learning Scientist,SE,FT,On-site,2022,US,216000,USD,216000,US,M,0
Machine Learning Scientist,SE,FT,On-site,2022,US,144000,USD,144000,US,M,0
Data Analyst,EN,FT,Remote,2022,US,150000,USD,150000,US,L,100
Analytics Engineer,SE,FT,Remote,2022,Argentina,48000,USD,48000,US,S,100
Data Science Manager,EX,FT,On-site,2022,US,260500,USD,260500,US,M,0
Data Science Manager,EX,FT,On-site,2022,US,175100,USD,175100,US,M,0
Data Analyst,EN,FT,Remote,2022,US,55000,USD,55000,US,S,100
Data Analyst,MI,FT,Remote,2022,US,130000,USD,130000,US,M,100
Data Engineer,SE,FT,On-site,2022,US,206699,USD,206699,US,M,0
Data Engineer,SE,FT,On-site,2022,US,99100,USD,99100,US,M,0
Analytics Engineer,MI,FT,On-site,2022,US,200000,USD,200000,US,M,0
Analytics Engineer,MI,FT,On-site,2022,US,54000,USD,54000,US,M,0
Analytics Engineer,EN,FT,Hybrid,2022,US,130000,USD,130000,US,L,50
Data Engineer,SE,FT,On-site,2022,US,100000,USD,100000,US,L,0
Data Engineer,SE,FT,On-site,2022,US,80000,USD,80000,US,L,0
Data Scientist,SE,FT,On-site,2022,US,100000,USD,100000,US,L,0
Data Specialist,SE,FT,Remote,2022,US,221300,USD,221300,US,L,100
Data Specialist,SE,FT,Remote,2022,US,148700,USD,148700,US,L,100
Data Science Manager,SE,FT,On-site,2022,US,249260,USD,249260,US,M,0
Data Science Manager,SE,FT,On-site,2022,US,185400,USD,185400,US,M,0
Data Analyst,SE,FT,Remote,2022,US,128875,USD,128875,US,M,100
Data Analyst,SE,FT,Remote,2022,US,93700,USD,93700,US,M,100
Machine Learning Engineer,SE,FT,Remote,2022,US,100000,USD,100000,US,M,100
Data Analyst,SE,FT,Remote,2022,US,136260,USD,136260,US,M,100
Data Analyst,SE,FT,Remote,2022,US,109280,USD,109280,US,M,100
Data Scientist,SE,FT,Remote,2022,US,160000,USD,160000,US,L,100
Data Scientist,SE,FT,Remote,2022,US,92000,USD,92000,US,L,100
Data Engineer,EN,FT,Remote,2022,US,129000,USD,129000,US,L,100
Data Engineer,EN,FT,Remote,2022,US,86000,USD,86000,US,L,100
Business Data Analyst,SE,FT,Remote,2022,US,100000,USD,100000,US,L,100
AI Scientist,MI,FT,Remote,2022,US,200000,USD,200000,US,M,100
Machine Learning Developer,EN,FT,Remote,2022,US,180000,USD,180000,US,L,100
Data Scientist,MI,FT,Remote,2022,US,153000,USD,153000,US,L,100
Data Analyst,SE,FT,Remote,2022,US,150075,USD,150075,US,M,100
Data Analyst,SE,FT,Remote,2022,US,110925,USD,110925,US,M,100
Machine Learning Engineer,EN,FT,On-site,2022,US,83000,USD,83000,US,L,0
Data Scientist,SE,FT,On-site,2022,US,186000,USD,186000,US,M,0
Data Scientist,SE,FT,On-site,2022,US,148800,USD,148800,US,M,0
Data Analyst,SE,FT,On-site,2022,US,112900,USD,112900,US,M,0
Data Analyst,SE,FT,On-site,2022,US,90320,USD,90320,US,M,0
ML Engineer,SE,FT,On-site,2022,US,240000,USD,240000,US,M,0
ML Engineer,SE,FT,On-site,2022,US,160000,USD,160000,US,M,0
Data Science Manager,SE,FT,Remote,2022,US,300000,USD,300000,US,M,100
Data Science Manager,SE,FT,Remote,2022,US,200000,USD,200000,US,M,100
AI Scientist,MI,FT,Remote,2022,India,200000,USD,200000,US,L,100
AI Scientist,MI,FT,On-site,2022,US,120000,USD,120000,US,M,0
Data Analyst,SE,FT,Remote,2022,US,112900,USD,112900,US,M,100
Data Analyst,SE,FT,Remote,2022,US,90320,USD,90320,US,M,100
Data Analytics Manager,SE,FT,Remote,2022,US,145000,USD,145000,US,M,100
Data Analytics Manager,SE,FT,Remote,2022,US,105400,USD,105400,US,M,100
Data Scientist,SE,FT,Remote,2022,US,215300,USD,215300,US,L,100
Data Scientist,SE,FT,Remote,2022,US,158200,USD,158200,US,L,100
Data Engineer,SE,FT,Remote,2022,US,209100,USD,209100,US,L,100
Data Engineer,SE,FT,Remote,2022,US,154600,USD,154600,US,L,100
Data Analyst,SE,FT,On-site,2022,US,115934,USD,115934,US,M,0
Data Analyst,SE,FT,On-site,2022,US,81666,USD,81666,US,M,0
Data Engineer,SE,FT,Remote,2022,US,155000,USD,155000,US,M,100
Data Analyst,SE,FT,On-site,2022,US,164000,USD,164000,US,M,0
Data Analyst,SE,FT,On-site,2022,US,132000,USD,132000,US,M,0
Data Scientist,SE,FT,Remote,2022,US,123000,USD,123000,US,M,100
Data Engineer,SE,FT,Remote,2022,US,165400,USD,165400,US,M,100
Data Engineer,SE,FT,Remote,2022,US,132320,USD,132320,US,M,100
Data Architect,SE,FT,Remote,2022,US,208775,USD,208775,US,M,100
Data Architect,SE,FT,Remote,2022,US,147800,USD,147800,US,M,100
Data Engineer,SE,FT,Remote,2022,US,136994,USD,136994,US,M,100
Data Engineer,SE,FT,Remote,2022,US,101570,USD,101570,US,M,100
Data Engineer,SE,FT,Remote,2022,US,183600,USD,183600,US,L,100
Data Engineer,SE,FT,Remote,2022,US,100800,USD,100800,US,L,100
Data Scientist,SE,FT,On-site,2022,US,215300,USD,215300,US,L,0
Data Scientist,SE,FT,On-site,2022,US,140400,USD,140400,US,L,0
Data Scientist,SE,FT,Remote,2022,US,260000,USD,260000,US,M,100
Data Engineer,MI,FT,On-site,2022,US,82900,USD,82900,US,M,0
Data Engineer,MI,FT,On-site,2022,US,63900,USD,63900,US,M,0
Machine Learning Scientist,MI,FT,Remote,2022,US,160000,USD,160000,US,L,100
Machine Learning Scientist,MI,FT,Remote,2022,US,112300,USD,112300,US,L,100
Data Science Manager,MI,FT,Remote,2022,US,241000,USD,241000,US,M,100
Data Science Manager,MI,FT,Remote,2022,US,159000,USD,159000,US,M,100
Data Scientist,SE,FT,On-site,2022,US,80000,USD,80000,US,M,0
Data Analyst,MI,FT,On-site,2022,US,58000,USD,58000,US,S,0
Data Engineer,SE,FT,On-site,2022,US,136000,USD,136000,US,M,0
Data Engineer,SE,FT,On-site,2022,US,108800,USD,108800,US,M,0
Data Engineer,EX,FT,Remote,2022,US,242000,USD,242000,US,M,100
Data Engineer,EX,FT,Remote,2022,US,200000,USD,200000,US,M,100
Data Scientist,SE,FT,Remote,2022,US,165220,USD,165220,US,M,100
Data Scientist,SE,FT,Remote,2022,US,120160,USD,120160,US,M,100
Data Analyst,SE,FT,Remote,2022,US,124190,USD,124190,US,M,100
Data Engineer,SE,FT,On-site,2022,US,181940,USD,181940,US,M,0
Data Engineer,SE,FT,On-site,2022,US,132320,USD,132320,US,M,0
Data Engineer,SE,FT,On-site,2022,US,220110,USD,220110,US,M,0
Data Engineer,SE,FT,On-site,2022,US,160080,USD,160080,US,M,0
Data Scientist,SE,FT,On-site,2022,US,180000,USD,180000,US,L,0
Data Scientist,SE,FT,On-site,2022,US,120000,USD,120000,US,L,0
Data Analyst,MI,FT,On-site,2022,US,126500,USD,126500,US,M,0
Data Analyst,MI,FT,On-site,2022,US,106260,USD,106260,US,M,0
Data Analyst,SE,FT,On-site,2022,US,116000,USD,116000,US,M,0
Data Analyst,SE,FT,Remote,2022,US,155000,USD,155000,US,M,100
Data Analyst,SE,FT,Remote,2022,US,120600,USD,120600,US,M,100
Data Scientist,MI,FT,On-site,2022,US,130000,USD,130000,US,M,0
Data Scientist,MI,FT,On-site,2022,US,90000,USD,90000,US,M,0
Data Engineer,MI,FT,Remote,2022,US,170000,USD,170000,US,M,100
Data Analyst,SE,FT,Remote,2022,US,102100,USD,102100,US,M,100
Data Analyst,SE,FT,Remote,2022,US,84900,USD,84900,US,M,100
Data Scientist,SE,FT,Remote,2022,US,136620,USD,136620,US,M,100
Data Scientist,SE,FT,Remote,2022,US,99360,USD,99360,US,M,100
Data Scientist,SE,FT,Remote,2022,US,146000,USD,146000,US,M,100
Data Analyst,EX,FT,Remote,2022,US,130000,USD,130000,US,M,100
Data Analyst,EX,FT,Remote,2022,US,110000,USD,110000,US,M,100
Data Analyst,SE,FT,Remote,2022,US,170000,USD,170000,US,M,100
Data Science Manager,SE,FT,Remote,2022,US,161342,USD,161342,US,M,100
Data Science Manager,SE,FT,Remote,2022,US,137141,USD,137141,US,M,100
Data Scientist,SE,FT,Remote,2022,US,167000,USD,167000,US,M,100
Data Scientist,SE,FT,Remote,2022,US,211500,USD,211500,US,M,100
Data Scientist,SE,FT,Remote,2022,US,138600,USD,138600,US,M,100
Data Engineer,SE,FT,On-site,2022,US,160000,USD,160000,US,L,0
Data Engineer,SE,FT,On-site,2022,US,113000,USD,113000,US,L,0
Data Scientist,SE,FT,On-site,2022,US,95550,USD,95550,US,M,0
Data Analyst,MI,FT,Remote,2022,US,167000,USD,167000,US,M,100
Data Analyst,MI,FT,Remote,2022,US,115500,USD,115500,US,M,100
Data Engineer,SE,FT,Remote,2022,US,243900,USD,243900,US,M,100
Data Engineer,SE,FT,Remote,2022,US,156600,USD,156600,US,M,100
Data Analyst,SE,FT,Remote,2022,US,136600,USD,136600,US,M,100
Data Engineer,SE,FT,Remote,2022,US,128875,USD,128875,US,M,100
Data Engineer,SE,FT,Remote,2022,US,93700,USD,93700,US,M,100
Head of Data Science,EX,FT,Remote,2022,US,224000,USD,224000,US,M,100
Head of Data Science,EX,FT,Remote,2022,US,167875,USD,167875,US,M,100
Analytics Engineer,EX,FT,Remote,2022,US,175000,USD,175000,US,M,100
Analytics Engineer,EX,FT,Remote,2022,US,135000,USD,135000,US,M,100
Data Scientist,SE,FT,On-site,2022,US,205300,USD,205300,US,L,0
Data Scientist,SE,FT,Remote,2022,US,176000,USD,176000,US,M,100
Data Engineer,SE,FT,Remote,2022,US,200100,USD,200100,US,M,100
Data Engineer,SE,FT,On-site,2022,US,70500,USD,70500,US,M,0
Data Engineer,SE,FT,On-site,2022,US,54000,USD,54000,US,M,0
Data Scientist,SE,FT,On-site,2022,US,205300,USD,205300,US,M,0
Data Scientist,SE,FT,On-site,2022,US,140400,USD,140400,US,M,0
Analytics Engineer,SE,FT,On-site,2022,US,205300,USD,205300,US,M,0
Analytics Engineer,SE,FT,On-site,2022,US,184700,USD,184700,US,M,0
Data Engineer,SE,FT,Remote,2022,US,175100,USD,175100,US,M,100
Data Engineer,SE,FT,Remote,2022,US,140250,USD,140250,US,M,100
Data Analyst,SE,FT,Remote,2022,US,116150,USD,116150,US,M,100
Data Analyst,SE,FT,Remote,2022,US,99050,USD,99050,US,M,100
Machine Learning Engineer,SE,FT,Remote,2022,US,214000,USD,214000,US,M,100
Machine Learning Engineer,SE,FT,Remote,2022,US,192600,USD,192600,US,M,100
Data Architect,SE,FT,Remote,2022,US,266400,USD,266400,US,M,100
Data Architect,SE,FT,Remote,2022,US,213120,USD,213120,US,M,100
Data Scientist,MI,FT,On-site,2022,US,141300,USD,141300,US,M,0
Data Scientist,MI,FT,On-site,2022,US,102100,USD,102100,US,M,0
Data Engineer,MI,FT,On-site,2022,US,206699,USD,206699,US,M,0
Data Engineer,MI,FT,On-site,2022,US,99100,USD,99100,US,M,0
Data Engineer,SE,FT,Remote,2022,US,110500,USD,110500,US,M,100
Data Analyst,SE,FT,Remote,2022,US,80000,USD,80000,US,M,100
Data Analyst,SE,FT,Remote,2022,US,60000,USD,60000,US,M,100
Data Scientist,SE,FT,Remote,2022,US,230000,USD,230000,US,M,100
Data Analytics Manager,SE,FT,Remote,2022,US,150260,USD,150260,US,M,100
Data Analytics Manager,SE,FT,Remote,2022,US,109280,USD,109280,US,M,100
Data Scientist,MI,FT,Remote,2022,US,160000,USD,160000,US,M,100
Data Analyst,SE,FT,On-site,2022,US,129000,USD,129000,US,M,0
Data Analyst,SE,FT,Remote,2022,US,69000,USD,69000,US,M,100
Data Engineer,SE,FT,Remote,2022,US,25000,USD,25000,US,M,100
Data Analyst,SE,FT,Remote,2022,US,126500,USD,126500,US,M,100
Data Analyst,SE,FT,Remote,2022,US,106260,USD,106260,US,M,100
Data Engineer,SE,FT,Remote,2022,US,220110,USD,220110,US,M,100
Data Engineer,SE,FT,Remote,2022,US,160080,USD,160080,US,M,100
Data Analyst,SE,FT,Remote,2022,US,105000,USD,105000,US,M,100
Data Analyst,MI,FT,Remote,2022,US,135000,USD,135000,US,M,100
Data Analyst,MI,FT,Remote,2022,US,50000,USD,50000,US,M,100
Data Scientist,SE,FT,Remote,2022,US,220000,USD,220000,US,M,100
Machine Learning Engineer,SE,FT,Remote,2022,US,220000,USD,220000,US,M,100
Machine Learning Engineer,SE,FT,Remote,2022,US,120000,USD,120000,US,M,100
Data Scientist,MI,FT,Remote,2022,US,200000,USD,200000,US,M,100
Data Engineer,EX,FT,Remote,2022,US,324000,USD,324000,US,M,100
Data Engineer,EX,FT,Remote,2022,US,216000,USD,216000,US,M,100
Data Scientist,SE,FT,Remote,2022,US,185100,USD,185100,US,M,100
Data Scientist,SE,FT,Remote,2022,US,104890,USD,104890,US,M,100
Machine Learning Engineer,MI,FT,Remote,2022,US,120000,USD,120000,US,S,100
Applied Machine Learning Scientist,MI,FT,Remote,2022,Bolivia,75000,USD,75000,US,L,100
Applied Data Scientist,MI,FT,Remote,2022,US,157000,USD,157000,US,L,100
Data Engineer,EN,FT,Remote,2022,US,65000,USD,65000,US,S,100
Head of Data,SE,FT,Remote,2022,Malaysia,200000,USD,200000,US,M,100
Data Scientist,SE,FT,Remote,2022,US,165000,USD,165000,US,M,100
Machine Learning Scientist,MI,FT,Hybrid,2022,US,153000,USD,153000,US,M,50
Data Scientist,SE,FT,Remote,2022,Brazil,100000,USD,100000,US,M,100
Data Science Manager,SE,FT,Remote,2022,US,152500,USD,152500,US,M,100
Research Scientist,EN,FT,Remote,2022,US,120000,USD,120000,US,L,100
Data Scientist,MI,FT,Remote,2022,US,135000,USD,135000,US,L,100
Data Analytics Lead,SE,FT,Remote,2022,US,405000,USD,405000,US,L,100
Applied Data Scientist,SE,FT,Remote,2022,US,380000,USD,380000,US,L,100
Applied Data Scientist,SE,FT,Remote,2022,US,177000,USD,177000,US,L,100
Data Scientist,MI,FT,Remote,2022,Russia,48000,USD,48000,US,S,100
Data Scientist,MI,FL,Remote,2022,Canada,100000,USD,100000,US,M,100
Research Scientist,SE,FT,Hybrid,2022,US,144000,USD,144000,US,L,50
Financial Data Analyst,EN,FT,Hybrid,2022,US,100000,USD,100000,US,L,50
Data Engineer,EN,FT,Remote,2022,US,120000,USD,120000,US,M,100
Computer Vision Engineer,EN,FT,On-site,2022,US,125000,USD,125000,US,M,0
Machine Learning Engineer,SE,FT,Remote,2022,United Arab Emirates,120000,USD,120000,United Arab Emirates,S,100
Machine Learning Engineer,SE,FT,Remote,2022,United Arab Emirates,65000,USD,65000,United Arab Emirates,S,100
Data Scientist,MI,FT,Hybrid,2022,Turkey,25000,USD,25000,Turkey,M,50
Data Analyst,MI,FT,Hybrid,2022,Singapore,90000,SGD,65257,Singapore,M,50
Research Engineer,EN,FT,Remote,2022,Russia,15662,EUR,16455,Russia,M,100
Data Science Manager,EX,FT,On-site,2022,Uzbekistan,106000,USD,106000,Russia,L,0
Data Engineer,SE,FT,On-site,2022,Portugal,60000,EUR,63040,Portugal,M,0
Data Engineer,SE,FT,On-site,2022,Portugal,35000,EUR,36773,Portugal,M,0
Data Engineer,SE,FT,On-site,2022,Portugal,70000,EUR,73546,Portugal,M,0
Data Engineer,SE,FT,On-site,2022,Portugal,40000,EUR,42026,Portugal,M,0
Lead Machine Learning Engineer,SE,FT,Remote,2022,Portugal,66000,EUR,69344,Portugal,L,100
Lead Data Scientist,SE,FT,Hybrid,2022,Portugal,28500,EUR,29944,Portugal,S,50
Machine Learning Infrastructure Engineer,MI,FT,Hybrid,2022,Portugal,53000,EUR,55685,Portugal,L,50
ML Engineer,EN,FT,Remote,2022,Portugal,20000,EUR,21013,Portugal,L,100
Machine Learning Engineer,SE,FT,Remote,2022,Puerto Rico,200000,USD,200000,Puerto Rico,M,100
Machine Learning Engineer,SE,FT,Remote,2022,Puerto Rico,135000,USD,135000,Puerto Rico,M,100
Data Engineer,SE,FT,Remote,2022,Puerto Rico,200000,USD,200000,Puerto Rico,M,100
Data Engineer,SE,FT,Remote,2022,Puerto Rico,135000,USD,135000,Puerto Rico,M,100
NLP Engineer,MI,FT,Remote,2022,Poland,198000,PLN,44365,Poland,S,100
Data Scientist,MI,FT,Remote,2022,Poland,150000,PLN,33609,Poland,L,100
Applied Data Scientist,EN,FT,Remote,2022,Australia,40000,USD,40000,Pakistan,M,100
Data Analytics Engineer,EN,FT,On-site,2022,Pakistan,20000,USD,20000,Pakistan,M,0
Applied Machine Learning Scientist,MI,CT,Remote,2022,Italy,93000,EUR,97712,Netherlands,L,100
Data Engineer,EN,FT,Remote,2022,Netherlands,57000,EUR,59888,Netherlands,L,100
Data Analytics Manager,SE,FT,On-site,2022,Netherlands,133000,USD,133000,Netherlands,L,0
Data Scientist,MI,FT,Hybrid,2022,Netherlands,70000,EUR,73546,Netherlands,L,50
Data Scientist,MI,FT,Remote,2022,Netherlands,52000,EUR,54634,Netherlands,S,100
Data Scientist,MI,FT,On-site,2022,Netherlands,110000,EUR,115573,Netherlands,M,0
Data Scientist,MI,FT,On-site,2022,Netherlands,85000,EUR,89306,Netherlands,M,0
Research Scientist,EX,FT,On-site,2022,Netherlands,80000,EUR,84053,Netherlands,L,0
Machine Learning Engineer,SE,FT,Remote,2022,Netherlands,57000,EUR,59888,Netherlands,L,100
BI Analyst,SE,FT,Remote,2022,Nigeria,200000,USD,200000,Nigeria,S,100
Data Scientist,EN,FT,Remote,2022,Japan,40000,USD,40000,Malaysia,L,100
Machine Learning Engineer,SE,FT,Remote,2022,Mexico,255000,USD,255000,Mexico,M,100
Machine Learning Engineer,SE,FT,Remote,2022,Mexico,185000,USD,185000,Mexico,M,100
Data Scientist,MI,FT,Remote,2022,Mexico,30000,USD,30000,Mexico,L,100
Data Science Engineer,SE,FT,Remote,2022,Argentina,60000,USD,60000,Mexico,L,100
Data Engineer,MI,FT,On-site,2022,Lithuania,105120,EUR,110446,Lithuania,M,0
Data Engineer,MI,FT,On-site,2022,Lithuania,75360,EUR,79178,Lithuania,M,0
Research Engineer,EN,FT,Hybrid,2022,Japan,5500000,JPY,41809,Japan,L,50
Data Science Consultant,EN,FT,Hybrid,2022,Italy,23000,EUR,24165,Italy,M,50
Data Management Specialist,SE,FT,On-site,2022,Italy,65000,EUR,68293,Italy,L,0
Machine Learning Engineer,EN,FL,Remote,2022,Iran,100000,USD,100000,Iran,M,100
Business Data Analyst,EN,FT,Remote,2022,India,50000,USD,50000,India,L,100
Machine Learning Engineer,MI,FT,Hybrid,2022,India,1650000,INR,20984,India,L,50
Research Scientist,MI,FT,Remote,2022,India,23000,USD,23000,India,L,100
Computer Vision Engineer,MI,FT,Remote,2022,India,1250000,INR,15897,India,M,100
Business Data Analyst,MI,FT,Hybrid,2022,India,1440000,INR,18314,India,L,50
Lead Data Scientist,SE,FT,On-site,2022,India,4460000,INR,56723,India,L,0
Data Engineer,MI,FT,Hybrid,2022,India,2800000,INR,35610,India,L,50
Principal Data Architect,SE,FT,Remote,2022,India,3000000,INR,38154,India,L,100
Data Scientist,EN,FT,Hybrid,2022,India,1800000,INR,22892,India,M,50
Lead Machine Learning Engineer,SE,FT,Hybrid,2022,India,7500000,INR,95386,India,L,50
Applied Machine Learning Scientist,MI,FL,Remote,2022,India,2400000,INR,30523,India,S,100
Head of Machine Learning,EX,FT,Hybrid,2022,India,6000000,INR,76309,India,L,50
Business Data Analyst,MI,FT,Remote,2022,India,1400000,INR,17805,India,M,100
Data Scientist,MI,FT,Remote,2022,India,2400000,INR,30523,India,L,100
Data Scientist,EN,FT,Remote,2022,India,1400000,INR,17805,India,M,100
Lead Data Scientist,SE,FT,Remote,2022,Ireland,164000,EUR,172309,Ireland,L,100
Machine Learning Engineer,SE,FT,Remote,2022,Ireland,65000,EUR,68293,Ireland,S,100
Data Scientist,MI,FT,Remote,2022,India,4200000,INR,53416,Indonesia,L,100
Data Analyst,EN,FT,On-site,2022,Indonesia,15000,USD,15000,Indonesia,L,0
Data Scientist,EN,FT,Remote,2022,Hungary,6600000,HUF,17684,Hungary,M,100
Data Engineer,MI,FT,Remote,2022,Greece,80000,EUR,84053,Greece,M,100
Data Engineer,MI,FT,Remote,2022,Greece,70000,EUR,73546,Greece,M,100
ETL Developer,MI,FT,On-site,2022,Greece,50000,EUR,52533,Greece,M,0
Data Analyst,MI,FT,Remote,2022,Greece,40000,EUR,42026,Greece,M,100
Data Analyst,MI,FT,Remote,2022,Greece,30000,EUR,31520,Greece,M,100
Data Engineer,MI,FT,Remote,2022,Greece,60000,EUR,63040,Greece,M,100
Data Engineer,MI,FT,Remote,2022,Greece,45000,EUR,47280,Greece,M,100
Data Analyst,MI,FT,Remote,2022,Greece,20000,USD,20000,Greece,S,100
Business Intelligence Developer,MI,FT,Remote,2022,Ghana,15000,USD,15000,Ghana,M,100
AI Research Engineer,EN,FT,Remote,2022,United Kingdom,30000,GBP,36940,United Kingdom,L,100
Data Scientist,MI,FT,Remote,2022,France,45000,GBP,55410,United Kingdom,M,100
Research Engineer,MI,FT,Hybrid,2022,United Kingdom,100000,EUR,105066,United Kingdom,S,50
Data Scientist,SE,FT,Remote,2022,Spain,84000,EUR,88256,United Kingdom,L,100
Data Scientist,MI,FT,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,M,0
Data Scientist,MI,FT,On-site,2022,United Kingdom,55000,GBP,67723,United Kingdom,M,0
Data Engineer,MI,FT,Remote,2022,United Kingdom,75000,GBP,92350,United Kingdom,M,100
Data Engineer,MI,FT,Remote,2022,United Kingdom,60000,GBP,73880,United Kingdom,M,100
Data Analyst,MI,FT,On-site,2022,United Kingdom,350000,GBP,430967,United Kingdom,M,0
Data Analyst,MI,FT,On-site,2022,United Kingdom,45000,GBP,55410,United Kingdom,M,0
Data Science Consultant,MI,FT,On-site,2022,United Kingdom,57000,GBP,70186,United Kingdom,M,0
Data Science Consultant,MI,FT,On-site,2022,United Kingdom,42000,GBP,51716,United Kingdom,M,0
Data Analyst,SE,FT,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,M,0
Data Analyst,SE,FT,On-site,2022,United Kingdom,57000,GBP,70186,United Kingdom,M,0
Deep Learning Engineer,MI,FT,Remote,2022,United Kingdom,70000,GBP,86193,United Kingdom,M,100
Deep Learning Engineer,MI,FT,Remote,2022,United Kingdom,40000,GBP,49253,United Kingdom,M,100
Analytics Engineer,MI,FT,On-site,2022,United Kingdom,85000,GBP,104663,United Kingdom,M,0
Analytics Engineer,MI,FT,On-site,2022,United Kingdom,60000,GBP,73880,United Kingdom,M,0
Data Engineer,SE,FT,Remote,2022,United Kingdom,50000,GBP,61566,United Kingdom,M,100
Data Engineer,SE,FT,Remote,2022,United Kingdom,35000,GBP,43096,United Kingdom,M,100
Machine Learning Engineer,MI,FT,On-site,2022,United Kingdom,85000,GBP,104663,United Kingdom,M,0
Machine Learning Engineer,MI,FT,On-site,2022,United Kingdom,65000,GBP,80036,United Kingdom,M,0
Data Engineer,EN,FT,Remote,2022,United Kingdom,50000,GBP,61566,United Kingdom,M,100
Data Engineer,EN,FT,Remote,2022,United Kingdom,40000,GBP,49253,United Kingdom,M,100
Data Scientist,MI,FT,Hybrid,2022,United Kingdom,47000,GBP,57872,United Kingdom,M,50
Analytics Engineer,SE,FT,On-site,2022,United Kingdom,84000,GBP,103432,United Kingdom,M,0
Analytics Engineer,SE,FT,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,M,0
Marketing Data Analyst,SE,FT,Remote,2022,United Kingdom,200000,USD,200000,United Kingdom,S,100
Data Scientist,EN,FT,Hybrid,2022,United Kingdom,27000,GBP,33246,United Kingdom,L,50
Data Engineer,MI,FT,On-site,2022,United Kingdom,90000,GBP,110820,United Kingdom,M,0
Data Engineer,MI,FT,On-site,2022,United Kingdom,75000,GBP,92350,United Kingdom,M,0
Data Engineer,MI,FT,Remote,2022,United Kingdom,65000,GBP,80036,United Kingdom,M,100
Data Engineer,MI,FT,Remote,2022,United Kingdom,55000,GBP,67723,United Kingdom,M,100
Data Scientist,MI,FT,Remote,2022,United Kingdom,83000,GBP,102200,United Kingdom,M,100
Data Engineer,MI,FT,Remote,2022,United Kingdom,80000,GBP,98506,United Kingdom,M,100
Data Engineer,MI,FT,Remote,2022,United Kingdom,70000,GBP,86193,United Kingdom,M,100
Analytics Engineer,SE,FT,Remote,2022,United Kingdom,83376,GBP,102663,United Kingdom,M,100
Analytics Engineer,SE,FT,Remote,2022,United Kingdom,65004,GBP,80041,United Kingdom,M,100
Data Engineer,SE,FT,Remote,2022,United Kingdom,84958,GBP,104611,United Kingdom,M,100
Data Engineer,SE,FT,Remote,2022,United Kingdom,66822,GBP,82280,United Kingdom,M,100
Data Scientist,MI,FT,On-site,2022,United Kingdom,96000,GBP,118208,United Kingdom,M,0
Data Scientist,MI,FT,On-site,2022,United Kingdom,90000,GBP,110820,United Kingdom,M,0
